scheduler,arrival_rate_txs,workload,trial_id,window_ms_setting,l_target_ms,offered,admitted,dropped,verified,verified_recorded,drop_fraction,served_rate_proofs_s,served_fraction,mean_throughput_proofs_s,std_throughput,mean_latency_ms,median_latency_ms,p95_latency_ms,p99_latency_ms,std_latency_ms,coeff_variation,mean_cpu_pct,peak_cpu_pct,mean_memory_gb,mean_buffer_occupancy_pct,max_buffer_occupancy_pct,mean_batch_size,final_tx_queue,final_buffer,idc,sim_seconds
adaptive_batch,3000.0,poisson,3,500.0,150.0,30000,30000,11660,18340,16180,0.38866666666666666,312.3250640602405,0.10410835468674683,313.37254901960785,411.9367893638204,17351.229721265223,15309.910493858366,42300.853830995584,42738.17996538611,15079.876173349705,0.8690955289968983,36.46600094833815,96.044921875,8.530334104046242,53.03341040462427,100.0,1.4994685634862235,0,0,0.7777554438860972,51.805000180450584
adaptive,250.0,poisson,4,100.0,150.0,30000,30000,0,30000,27069,0.0,250.36796802364077,1.001471872094563,250.61111111111111,17.87748196393207,350.0688794411734,304.3464344936808,776.9308989570774,811.8347303336943,194.0418941963878,0.5542963273574713,10.650465536910813,16.845703125,8.000207578558227,0.020757855822550835,0.13,5.892751915144372,0,0,0.9866392041474008,108.116865802274
fixed,250.0,poisson,4,100.0,150.0,30000,30000,0,30000,27086,0.0,250.29337307530528,1.0011734923012212,250.78703703703704,19.852752781615987,397.4487431003423,354.04777586599675,813.9360282471202,879.0380953996278,196.12361449010538,0.49345637115423163,7.590654396064174,10.5224609375,8.000764173591875,0.07641735918744227,0.36,25.55366269165247,0,0,0.9866392041474008,108.21700817404657
adaptive_batch,250.0,poisson,4,500.0,150.0,30000,30000,0,30000,27219,0.0,235.10689463295162,0.9404275785318065,235.15652173913043,6.40941098690704,4529.396334426938,4348.226158353924,7832.570048278226,8262.837873589087,2184.025824910292,0.48218916245195764,30.18571132205311,32.5439453125,8.098495854922279,9.849585492227979,18.73,1.023331968890708,0,8,0.9866392041474008,115.77287021928576
adaptive,500.0,poisson,4,100.0,150.0,30000,30000,0,30000,27131,0.0,498.5165881894521,0.9970331763789042,501.6666666666667,25.8194018024036,351.5784717849074,306.2402283061445,779.0868372731491,813.1524605404763,194.21829756814685,0.5524180607024423,16.612806407683486,23.8037109375,8.000470458715597,0.047045871559633023,0.16999999999999998,11.05379513633014,0,0,0.9383044575273339,54.42346482097274
fixed,500.0,poisson,4,100.0,150.0,30000,30000,0,30000,27166,0.0,499.0618780118357,0.9981237560236714,502.55555555555554,26.29561027047776,405.8739553787746,362.34930491261434,821.8097144497706,883.9628212168237,196.4884642928648,0.4841120295819313,13.87771466456422,17.5537109375,8.000449724770643,0.04497247706422018,0.5599999999999999,50.0,0,0,0.9383044575273339,54.434131711730814
adaptive_batch,500.0,poisson,4,500.0,150.0,30000,30000,5051,24949,22805,0.16836666666666666,235.47104511546465,0.4709420902309293,235.625,6.677929083339031,26346.648112878887,27249.53658338521,43154.192653085534,43450.594317544856,13495.567860705041,0.5122309222366725,31.199282241679565,39.4287109375,8.611537048503612,61.1537048503612,100.0,1.0574298550478936,0,1,0.9383044575273339,96.84842562624814
adaptive,1000.0,poisson,4,100.0,150.0,30000,30000,0,30000,27265,0.0,990.077060631988,0.9900770606319881,1003.8518518518518,37.94500443830995,356.25214786990733,310.69461200453577,784.1986107170327,818.247167876259,194.80800157473254,0.5468261812301287,28.045742753623188,36.23046875,8.000977898550726,0.09778985507246377,0.3,21.367521367521366,0,0,0.926989898989899,27.5382604891342
fixed,1000.0,poisson,4,100.0,150.0,30000,30000,0,30000,27323,0.0,988.9887129229572,0.9889887129229572,1007.4074074074074,49.66523258412597,420.01458307350936,375.7370954519885,834.9695001742509,896.5180440780815,196.2624328928921,0.46727528234071575,23.826714801444044,30.712890625,8.004887364620938,0.48873646209386284,0.98,94.6372239747634,0,0,0.926989898989899,27.62721115314536
adaptive_batch,1000.0,poisson,4,500.0,150.0,30000,30000,10703,19297,16630,0.3567666666666667,237.3868513072899,0.2373868513072899,237.42857142857142,14.679741960149133,25692.23054607474,26759.38305817705,43028.516782350474,43319.96771434306,14044.8825721612,0.546658747553041,33.59932239657632,50.5615234375,8.601464194008559,60.14641940085592,100.0,1.1532990676547932,0,3,0.926989898989899,70.05442765013544
adaptive,1500.0,poisson,4,100.0,150.0,30000,30000,0,30000,27419,0.0,1464.0166089296806,0.976011072619787,1506.1666666666667,53.572655448136096,360.5572040262609,314.65260239143686,786.5684207954046,820.8224106727822,194.82593519040054,0.5403468104778474,39.06938268783245,45.7763671875,8.001386170212767,0.13861702127659573,0.4,31.612223393045312,0,0,0.8980253164556964,18.728612662424368
fixed,1500.0,poisson,4,100.0,150.0,30000,30000,0,30000,27491,0.0,1474.9264609727811,0.9832843073151875,1511.111111111111,75.83952786593615,406.83224918400794,361.9860599599161,826.5762024977396,876.1079021467892,196.0142537604933,0.4818060863012783,35.56841681985294,42.28515625,8.0048128342246,0.4812834224598931,0.9900000000000001,98.36065573770492,0,0,0.8980253164556964,18.638895380498113
adaptive_batch,1500.0,poisson,4,500.0,150.0,30000,30000,11953,18047,15483,0.3984333333333333,253.67273709504184,0.16911515806336122,253.75409836065575,123.16122979489188,22970.16181342096,23352.43742912244,42847.090915694396,43173.6608325384,14731.604036955348,0.6413365372266553,34.82208501687807,62.79296875,8.573479705400981,57.3479705400982,100.0,1.2478910247545292,0,0,0.8980253164556964,61.03533307246608
adaptive,2000.0,poisson,4,100.0,150.0,30000,30000,0,30000,27638,0.0,1945.5157709611851,0.9727578854805926,1972.5714285714287,161.49289781273987,364.3878469671478,319.1219459581038,790.5564718798188,823.2204215378875,194.9225218146745,0.5349314567899082,49.79222437718531,59.9609375,8.002067132867133,0.2067132867132867,0.49,41.72461752433936,0,0,0.9858182432432432,14.206001520278297
fixed,2000.0,poisson,4,100.0,150.0,30000,30000,0,30000,27748,0.0,1935.5790921805144,0.9677895460902572,1980.7857142857142,181.57269303819575,399.8244944017256,354.36665698603707,820.8528063073867,865.3221139858736,195.77645049649888,0.4896559696510028,46.21293809678819,54.5166015625,8.005096527777777,0.5096527777777778,0.9900000000000001,98.36065573770492,0,0,0.9858182432432432,14.335761381231219
adaptive_batch,2000.0,poisson,4,500.0,150.0,30000,30000,12126,17874,15471,0.4042,273.4852108408431,0.13674260542042155,273.94642857142856,224.7427959927734,20597.023107808815,20182.975191887086,42661.71747061494,43049.76941737971,15084.22433590587,0.7323497311699906,35.6255089857553,74.1455078125,8.553704063604242,55.37040636042402,100.0,1.3403824521934757,0,9,0.9858182432432432,56.569786543241904
adaptive,2500.0,poisson,4,100.0,150.0,30000,30000,0,30000,27780,0.0,2411.0763075248487,0.9644305230099395,2501.0,94.3154282182931,369.00977397652326,323.6782117628181,795.6013715537331,828.8859637299473,195.59001927793162,0.5300402132176999,60.45300713900862,71.38671875,8.002516379310343,0.25163793103448273,0.58,51.63511187607573,0,0,0.938389310829817,11.521825299887858
fixed,2500.0,poisson,4,100.0,150.0,30000,30000,0,30000,27832,0.0,2395.953496388783,0.9583813985555133,2500.0,100.0,395.56975428172416,349.21844317884677,820.8674696985152,857.971088406518,196.23220312069023,0.4960748414069443,57.585887419871796,67.67578125,8.00459658119658,0.4596581196581197,0.9900000000000001,98.6842105263158,0,0,0.938389310829817,11.616252169313306
adaptive_batch,2500.0,poisson,4,500.0,150.0,30000,30000,11868,18132,16026,0.3956,297.98545954754815,0.11919418381901926,298.8867924528302,351.5562467513533,18457.05644006421,17015.085190598384,42537.85094332271,42981.99827198424,15225.257309339922,0.8249017040599652,36.21640116751858,84.765625,8.539647397769517,53.964739776951674,100.0,1.4323406272217394,0,8,0.938389310829817,53.7811476584575
adaptive,3000.0,poisson,4,100.0,150.0,30000,30000,0,30000,28078,0.0,2892.662146125697,0.9642207153752322,3030.5555555555557,87.42870110997748,374.21202522858766,328.4070725728365,799.165628660546,833.6815635708471,195.7603048580994,0.5231267080167161,70.98563058035714,80.9326171875,8.002867346938775,0.28673469387755096,0.83,61.72839506172839,0,0,1.0939736040609138,9.7066295964105
fixed,3000.0,poisson,4,100.0,150.0,30000,30000,0,30000,28121,0.0,2865.4659448125485,0.9551553149375162,3022.222222222222,97.182531580755,393.1590352732521,347.8148874029081,818.4123074031469,855.1211911138225,196.61805294894836,0.5000980145662824,68.24840198863636,80.2734375,8.004832323232323,0.48323232323232324,0.9900000000000001,98.6842105263158,0,0,1.0939736040609138,9.813761720291394
adaptive_batch,3000.0,poisson,4,500.0,150.0,30000,30000,11551,18449,16451,0.38503333333333334,316.532737626985,0.10551091254232833,318.11764705882354,427.67116559613066,17079.601380670585,14668.711130854575,42447.87541842686,42877.1397514079,15162.820214730531,0.8877736591610783,36.62926307091346,96.5576171875,8.529519615384617,52.951961538461546,100.0,1.5119652515980986,0,6,1.0939736040609138,51.9725072462695
adaptive,250.0,poisson,5,100.0,150.0,30000,30000,0,30000,27059,0.0,252.01528258096064,1.0080611303238425,252.65420560747663,17.02833532216579,349.2316980462845,302.69851998613717,778.0143601899808,812.1738599874058,193.8030061118526,0.5549410525907285,10.775535199895252,16.3330078125,8.000218528864059,0.021852886405959032,0.11,5.906674542232723,0,1,1.0046268631578947,107.37047262721941
fixed,250.0,poisson,5,100.0,150.0,30000,30000,0,30000,27066,0.0,251.96962516859796,1.0078785006743918,252.65420560747663,19.02089357846693,396.3719038338442,353.1844386747132,812.996237611877,877.036355725186,196.06473497431432,0.4946484175036357,7.643418422965116,10.6689453125,8.000730697674419,0.07306976744186044,0.38,25.751072961373392,0,0,1.0046268631578947,107.41770950323712
adaptive_batch,250.0,poisson,5,500.0,150.0,30000,30000,0,30000,27230,0.0,236.97404408701775,0.947896176348071,237.03508771929825,6.269648512485635,4285.005961035236,4085.870611569835,7635.300315486883,8073.392682598617,2008.0278623289394,0.4686172856207205,30.172108525815215,32.5439453125,8.09347104347826,9.347104347826086,18.21,1.0215200217924272,0,0,1.0046268631578947,114.90709923488939
adaptive,500.0,poisson,5,100.0,150.0,30000,30000,0,30000,27127,0.0,502.05821868604795,1.0041164373720959,502.35185185185185,32.64281099589138,350.95325003268425,304.3248506407199,780.8853864002654,814.5318567473336,194.29042640459335,0.5536077138094578,16.638747689463955,23.4375,8.000481885397413,0.04818853974121997,0.21,11.074197120708748,0,0,0.9835693344566133,54.031582375037914
fixed,500.0,poisson,5,100.0,150.0,30000,30000,0,30000,27134,0.0,502.04568010320685,1.0040913602064137,502.48148148148147,33.651230452560704,404.7452389606178,360.7706925661107,822.3155687448696,885.8605384918553,195.78743249191308,0.48373004459470226,13.825670055452866,17.1875,8.000560628465804,0.05606284658040665,0.59,50.25125628140704,0,0,0.9835693344566133,54.04687476729606
adaptive_batch,500.0,poisson,5,500.0,150.0,30000,30000,5106,24894,22763,0.1702,236.91412415854998,0.47382824831709996,236.94791666666666,6.9922811452368725,26188.823316519432,27232.20430792063,42582.709251206055,42870.01521239141,13230.241928050107,0.505186573988023,31.22886316337149,39.0625,8.611790738813735,61.17907388137358,100.0,1.055411879425107,0,9,0.9835693344566133,96.08122808569371
adaptive,1000.0,poisson,5,100.0,150.0,30000,30000,0,30000,27222,0.0,994.7842577675603,0.9947842577675603,1006.1481481481482,43.396830532711725,354.9447786897425,308.45618539817644,784.236222892598,817.1947367119221,194.12133987212286,0.5469057485187139,28.07447892906022,35.0830078125,8.000954014598541,0.09540145985401458,0.26,21.41327623126338,0,0,0.9142887015177066,27.364727364192618
fixed,1000.0,poisson,5,100.0,150.0,30000,30000,0,30000,27370,0.0,997.0553650958917,0.9970553650958918,1011.0,61.9578020169311,417.51140497068,373.2795554433545,835.2136149486072,894.3649478345795,196.03741301254078,0.4695378633460507,24.063299005681817,28.8330078125,8.004378181818181,0.43781818181818183,0.97,94.9367088607595,0,0,0.9142887015177066,27.450832680056532
adaptive_batch,1000.0,poisson,5,500.0,150.0,30000,30000,10907,19093,16436,0.36356666666666665,237.53897478301639,0.2375389747830164,237.5072463768116,9.406854804133678,25747.429281493063,26926.61167508494,42524.68130219529,42799.770727055475,13766.874598780238,0.5346892867737945,33.66406391121748,50.7080078125,8.603495086705202,60.34950867052024,100.0,1.1487275133866794,0,16,0.9142887015177066,69.19285567774179
adaptive,1500.0,poisson,5,100.0,150.0,30000,30000,0,30000,27397,0.0,1484.6526831837814,0.9897684554558542,1514.2222222222222,50.74915885197514,359.1194594859886,312.1812822310885,787.9436181449819,819.611724273377,194.40400519975466,0.5413352021580984,39.36061549831081,47.36328125,8.001524864864864,0.1524864864864865,0.41000000000000003,31.712473572938688,0,0,0.8930794936708861,18.453474210040945
fixed,1500.0,poisson,5,100.0,150.0,30000,30000,0,30000,27382,0.0,1479.030818046891,0.986020545364594,1514.7222222222222,40.09078749326415,404.3229714664875,357.9451393066213,826.069055263243,874.7242723707867,195.19803450790465,0.4827775028460972,35.46956380208333,41.2109375,8.004917204301076,0.4917204301075269,0.9900000000000001,98.36065573770492,0,0,0.8930794936708861,18.51347494987213
adaptive_batch,1500.0,poisson,5,500.0,150.0,30000,30000,12084,17916,15265,0.4028,252.55868650361705,0.16837245766907805,252.66666666666666,117.77134793947224,23117.52994112907,23690.345791685162,42568.36156089676,42877.39310332048,14566.806404475168,0.6301194998588037,34.88196506973141,63.0859375,8.574748595041324,57.474859504132226,100.0,1.2467640918580376,0,0,0.8930794936708861,60.44139764633033
adaptive,2000.0,poisson,5,100.0,150.0,30000,30000,0,30000,27534,0.0,1964.4631865474967,0.9822315932737483,1966.7142857142858,220.97943815638612,363.5749519067373,317.50375878141847,792.9205552103316,824.1373426712339,194.74287008953587,0.5356333517153032,50.12605274822695,57.91015625,8.001920567375887,0.1920567375886525,0.51,41.95804195804196,0,0,0.985952027027027,14.016042748243317
fixed,2000.0,poisson,5,100.0,150.0,30000,30000,0,30000,27542,0.0,1961.6608982096739,0.980830449104837,1967.2857142857142,220.06657334383317,396.8841811918615,351.43644434413443,822.3983018509048,862.9624945941553,195.35022895892484,0.49220966270885147,47.134031471631204,55.029296875,8.004227659574468,0.42276595744680856,0.9900000000000001,98.6842105263158,0,0,0.985952027027027,14.040143240422662
adaptive_batch,2000.0,poisson,5,500.0,150.0,30000,30000,12311,17689,15178,0.41036666666666666,270.4173996687874,0.1352086998343937,270.35714285714283,210.89527160279243,20957.15785221601,20821.981467749512,42557.57266846803,42918.92078548695,14966.68253803966,0.7141561200035091,35.62437444395018,75.09765625,8.556818149466192,55.68181494661923,100.0,1.333710321948277,0,0,0.985952027027027,56.12804508360155
adaptive,2500.0,poisson,5,100.0,150.0,30000,30000,0,30000,27718,0.0,2434.723210637922,0.9738892842551687,2506.4545454545455,119.51432017659108,367.235184340803,320.9574520377463,795.1663494223048,827.4692049140577,194.97963447460506,0.5309394164521537,61.13880893640351,71.0205078125,8.002292982456138,0.22929824561403506,0.59,51.90311418685121,0,0,0.9641898305084746,11.384456302421993
fixed,2500.0,poisson,5,100.0,150.0,30000,30000,0,30000,27725,0.0,2423.7763016908584,0.9695105206763434,2507.7272727272725,86.92996135866035,392.64606935600335,346.8191618164536,818.7062765532197,856.6623294469804,195.60947625690966,0.4981826930745484,57.590862771739125,67.6025390625,8.004734782608695,0.4734782608695652,0.9900000000000001,98.6842105263158,0,0,0.9641898305084746,11.438761894263374
adaptive_batch,2500.0,poisson,5,500.0,150.0,30000,30000,12063,17937,15561,0.4021,290.4799606357466,0.11619198425429864,291.1509433962264,316.0226620541401,19036.871549644304,18028.516416615235,42503.8416494953,42891.40924033464,15146.9449286729,0.7956635568597884,36.12024107975746,86.0107421875,8.54281567164179,54.28156716417911,100.0,1.4230067433558111,0,5,0.9641898305084746,53.56996044044856
adaptive,3000.0,poisson,5,100.0,150.0,30000,30000,0,30000,27874,0.0,2910.2940843151887,0.9700980281050628,3049.777777777778,89.76605396498414,371.52908090754295,325.78938872278263,798.7476416922802,831.858638637935,195.16675822577804,0.5253068151463125,71.57313028971353,81.884765625,8.003080208333333,0.30802083333333335,0.7799999999999999,61.72839506172839,0,1,1.002109644670051,9.577726233999798
fixed,3000.0,poisson,5,100.0,150.0,30000,30000,0,30000,27811,0.0,2856.5121486908797,0.9521707162302933,3033.3333333333335,70.71067811865476,390.2389615087343,343.92339030150464,816.2588719179289,852.630477123753,195.8810472778759,0.5019515389251867,67.59332150829081,81.884765625,8.005316326530613,0.5316326530612245,0.9900000000000001,98.6842105263158,0,0,1.002109644670051,9.73599920194479
adaptive_batch,3000.0,poisson,5,500.0,150.0,30000,30000,11703,18297,16083,0.3901,310.73356353297083,0.10357785451099027,312.01960784313724,411.73673580073364,17497.39770593562,15581.221994318112,42471.09747148314,42901.96987413395,15159.164724920845,0.8663668152080937,36.539132254464285,97.509765625,8.53268108108108,53.2681081081081,100.0,1.5050588138521017,0,3,1.002109644670051,51.75816804963037
adaptive,250.0,poisson,6,100.0,150.0,30000,30000,0,30000,27074,0.0,246.32031902494936,0.9852812760997974,247.37614678899084,17.243779872016162,346.5232867895886,300.91509048630985,775.1415460383413,812.887042883275,193.38580367557205,0.558074481710077,10.476140802556818,16.3330078125,8.000209,0.0209,0.11,5.8015857667762525,0,0,0.9711627572869181,109.91379073870768
fixed,250.0,poisson,6,100.0,150.0,30000,30000,0,30000,27080,0.0,246.13285314190503,0.9845314125676201,246.1818181818182,22.4095252594061,393.5397212409263,349.04108859170435,813.0626982360936,875.4660175721745,195.7385876490816,0.49737949458283476,7.452320511183015,10.302734375,8.000725522252498,0.07255222524977292,0.36,25.31645569620253,0,0,0.9711627572869181,110.02188311849349
adaptive_batch,250.0,poisson,6,500.0,150.0,30000,30000,0,30000,27249,0.0,236.53908658873186,0.9461563463549274,236.55652173913043,6.906888634008329,3440.372122648383,3224.3431083045734,5851.820564212588,6188.8110230691545,1447.0322626048824,0.4206034146942696,30.14214833577474,32.5439453125,8.073424826388889,7.342482638888891,13.65,1.0230179028132993,0,12,0.9711627572869181,115.19871997889956
adaptive,500.0,poisson,6,100.0,150.0,30000,30000,0,30000,27142,0.0,489.7940638499135,0.9795881276998271,493.1090909090909,27.27478331194961,348.5489200102166,302.8586381992033,776.6882173538248,813.5295386630406,193.39770047645482,0.5548652983081571,16.211817286036037,21.7529296875,8.00048036036036,0.04803603603603603,0.16999999999999998,10.91703056768559,0,0,1.0245030403537867,55.41512648531621
fixed,500.0,poisson,6,100.0,150.0,30000,30000,0,30000,27161,0.0,489.9491630669321,0.9798983261338642,493.4909090909091,28.968611830401386,401.9315805700339,358.06917999351026,818.9070438929562,882.9550662915781,195.39127831233466,0.4861306942719547,13.413393862612613,16.748046875,8.000651171171171,0.06511711711711712,0.59,49.3421052631579,0,0,1.0245030403537867,55.436363703492084
adaptive_batch,500.0,poisson,6,500.0,150.0,30000,30000,4781,25219,23065,0.15936666666666666,236.14202622762198,0.47228405245524396,236.18556701030928,7.5613186362499185,26094.92422679263,26805.557915972353,42818.84046397284,43124.09307563835,13284.87375749206,0.5090980008998066,31.077977066274308,38.623046875,8.607669396110541,60.76693961105425,100.0,1.0574447565935678,0,6,1.0245030403537867,97.6742698809876
adaptive,1000.0,poisson,6,100.0,150.0,30000,30000,0,30000,27316,0.0,972.228441351725,0.972228441351725,975.5,81.87004155186257,352.2015375339598,306.46723885587517,780.5298368359406,816.6758221192466,193.76798656327426,0.5501622392678818,27.60848184497331,33.8134765625,8.00094483985765,0.09448398576512457,0.26,21.02312543798178,0,0,0.9827860465116278,28.096277416058268
fixed,1000.0,poisson,6,100.0,150.0,30000,30000,0,30000,27317,0.0,970.8521009866141,0.9708521009866141,975.5357142857143,102.31631495943503,417.24630849435147,373.40839807017187,835.855882379316,897.3035244819903,195.71761265325767,0.46906972852441003,23.299586519281913,29.052734375,8.005114184397163,0.5114184397163121,0.9900000000000001,93.75,0,0,0.9827860465116278,28.137138470668706
adaptive_batch,1000.0,poisson,6,500.0,150.0,30000,30000,10602,19398,16748,0.3534,239.22311613027733,0.23922311613027733,239.22857142857143,17.756135031671164,25501.253991963742,26629.27113441042,42619.9343464399,42912.18270648459,13940.641255499115,0.5466649310615178,33.49480513329173,50.927734375,8.601271611982881,60.12716119828816,100.0,1.1542306319171725,0,0,0.9827860465116278,70.0099566919749
adaptive,1500.0,poisson,6,100.0,150.0,30000,30000,0,30000,27423,0.0,1450.2282158569353,0.9668188105712903,1485.4444444444443,48.87585982059665,356.25600078192497,310.30479739844276,785.5956109801383,819.6151622938427,194.1176307312499,0.5448824168721165,38.15866570723684,49.70703125,8.001464736842104,0.1464736842105263,0.38999999999999996,31.185031185031185,0,0,0.9940738154613465,18.90943763205975
fixed,1500.0,poisson,6,100.0,150.0,30000,30000,0,30000,27471,0.0,1452.034038975366,0.968022692650244,1488.888888888889,67.63995415945232,404.1719262214353,359.2365372826816,825.78111710074,876.5195039515805,194.94339339330384,0.48232789252784325,34.70471833881579,43.896484375,8.004656315789473,0.46563157894736845,0.9900000000000001,98.36065573770492,0,0,0.9940738154613465,18.918977973398633
adaptive_batch,1500.0,poisson,6,500.0,150.0,30000,30000,11829,18171,15555,0.3943,254.9710230748193,0.16998068204987954,254.9672131147541,125.24176183327918,22885.563214421625,23320.057077913665,42596.22292949239,42930.843635815145,14670.129254296533,0.641021115226562,34.697457421235676,62.646484375,8.574135024549918,57.413502454991814,100.0,1.2512739292108526,0,0,0.9940738154613465,61.00693252282046
adaptive,2000.0,poisson,6,100.0,150.0,30000,30000,0,30000,27575,0.0,1910.6887580147397,0.9553443790073699,1961.7857142857142,92.80598337095809,360.5484760290467,314.1429965844651,788.3768966355057,822.9816815762501,194.3246555057317,0.5389695656072512,48.6297817887931,58.8623046875,8.001932413793103,0.19324137931034485,0.52,41.1522633744856,0,0,0.9915868888888888,14.431968516238728
fixed,2000.0,poisson,6,100.0,150.0,30000,30000,0,30000,27728,0.0,1906.4541895991813,0.9532270947995907,1974.2857142857142,132.5323928888148,397.05616521699426,350.9204780794413,821.8887830125859,864.0112654268236,195.0102508199565,0.4911402161791944,45.30012574914384,54.58984375,8.005004794520548,0.5004794520547945,0.9900000000000001,98.36065573770492,0,0,0.9915868888888888,14.544278142780666
adaptive_batch,2000.0,poisson,6,500.0,150.0,30000,30000,12059,17941,15538,0.4019666666666667,274.8514882000291,0.13742574410001457,275.17857142857144,230.49433888870297,20524.03232571185,20106.926848250027,42527.50726444815,42909.25389114507,15053.971500888718,0.7334802080792664,35.51469674801237,73.33984375,8.55419522968198,55.419522968197874,100.0,1.3421859803994913,0,0,0.9915868888888888,56.532348075524645
adaptive,2500.0,poisson,6,100.0,150.0,30000,30000,0,30000,27870,0.0,2382.753145440187,0.9531012581760747,2482.6363636363635,91.1836309073868,365.6361120309277,319.4626360761639,793.0323943964388,827.876229087195,194.6610751577641,0.5323901790677024,59.361645299145295,69.9951171875,8.002222222222223,0.22222222222222218,0.5499999999999999,51.02040816326531,0,3,1.0611419444444445,11.696553649854202
fixed,2500.0,poisson,6,100.0,150.0,30000,30000,0,30000,27913,0.0,2379.625892914138,0.9518503571656552,2481.818181818182,125.04544628399563,392.76811490676084,346.2214406663904,819.522661198228,860.4548791507234,195.62036941707197,0.4980556261892854,56.58103813559322,65.9423828125,8.00479406779661,0.47940677966101686,0.98,98.6842105263158,0,0,1.0611419444444445,11.729995073224377
adaptive_batch,2500.0,poisson,6,500.0,150.0,30000,30000,11876,18124,15910,0.39586666666666664,295.49002837306654,0.11819601134922661,296.60377358490564,338.61308414577985,18624.612245688426,17283.286866020026,42421.06352374834,42835.52966455888,15169.748529205088,0.8145000996043215,35.99547773654916,84.6923828125,8.539828385899815,53.982838589981455,100.0,1.4295630225587632,0,0,1.0611419444444445,53.84276446687083
adaptive,3000.0,poisson,6,100.0,150.0,30000,30000,0,30000,28064,0.0,2829.972440598276,0.943324146866092,2986.4444444444443,107.4000827642967,370.4826309922886,324.0436379083962,796.86976636621,832.9068203632512,194.9435721176916,0.5261881551520002,68.801513671875,80.419921875,8.002911999999998,0.2912,0.97,60.72874493927125,0,0,1.060545,9.916704345738106
fixed,3000.0,poisson,6,100.0,150.0,30000,30000,0,30000,28091,0.0,2852.7183453567186,0.9509061151189062,2988.8888888888887,92.7960727138337,390.31439904827624,343.9689693333312,817.5142706535703,854.891444618011,195.89268932339277,0.5018843522069594,67.19218552714646,79.9072265625,8.00491616161616,0.4916161616161616,0.98,99.00990099009901,0,14,1.060545,9.847099011973212
adaptive_batch,3000.0,poisson,6,500.0,150.0,30000,30000,11503,18497,16499,0.38343333333333335,317.4648707158908,0.1058216235719636,319.15686274509807,428.97861823401036,17066.480395134124,14738.308105701435,42359.80767188176,42802.031893594096,15157.779866147546,0.8881608577284176,36.49428147536058,96.044921875,8.530785576923076,53.07855769230768,100.0,1.5121811641595815,0,6,1.060545,51.97110459117686
adaptive,250.0,poisson,7,100.0,150.0,30000,30000,0,30000,27079,0.0,248.31018311996738,0.9932407324798695,248.43119266055047,19.733580597398426,350.5501440074969,303.6800072953625,779.48430439559,813.5602144834945,195.1051006809911,0.5565683084609389,10.773292492552704,16.259765625,8.000210174152153,0.021017415215398717,0.13,5.839984426708195,0,0,0.9697084407484408,109.05311920662224
fixed,250.0,poisson,7,100.0,150.0,30000,30000,0,30000,27088,0.0,247.97172345103024,0.991886893804121,248.5045871559633,22.196773144365515,395.66480794095156,350.70191340154366,815.1400396402789,877.000864493117,197.2673035610869,0.49857176984647766,7.551383448650503,10.7421875,8.000722232387924,0.07222323879231475,0.35000000000000003,25.33783783783784,0,0,0.9697084407484408,109.23826161715319
adaptive_batch,250.0,poisson,7,500.0,150.0,30000,30000,0,30000,27235,0.0,236.12788662298883,0.9445115464919553,236.03478260869565,6.717260347428368,4006.569402344908,3735.964431404298,6921.33911669977,7254.253575718682,1762.9211425962255,0.4400076388454542,30.194356247292024,32.6171875,8.08656923743501,8.656923743500865,16.2,1.0204081632653061,0,2,0.9697084407484408,115.34004047342567
adaptive,500.0,poisson,7,100.0,150.0,30000,30000,0,30000,27162,0.0,494.7083517599941,0.9894167035199882,498.77777777777777,25.465971869741004,351.5249518389207,304.90236964822157,780.5942613484227,813.559391679245,195.17357572380945,0.5552196926642177,16.553622159090907,23.14453125,8.000428545454545,0.04285454545454545,0.16999999999999998,10.92896174863388,0,0,0.995171381031614,54.90507670502709
fixed,500.0,poisson,7,100.0,150.0,30000,30000,0,30000,27197,0.0,495.265492771404,0.990530985542808,499.6296296296296,27.762670944515502,404.45561738912505,359.7187861706743,821.2877153141026,885.5714215986227,197.14362616854567,0.48742956629249784,13.695667613636363,17.48046875,8.000561818181819,0.05618181818181818,0.66,49.504950495049506,0,0,0.995171381031614,54.91398128266755
adaptive_batch,500.0,poisson,7,500.0,150.0,30000,30000,5056,24944,22879,0.16853333333333334,235.86611495972218,0.47173222991944436,235.9375,6.782038973021236,26330.42392656039,27272.644412852824,42723.49516422066,43013.78478356305,13236.303721035343,0.5026999853080009,31.20308472938144,39.35546875,8.612503402061856,61.25034020618557,100.0,1.052533862188278,0,20,0.995171381031614,96.99994424339819
adaptive,1000.0,poisson,7,100.0,150.0,30000,30000,0,30000,27368,0.0,983.2219529081264,0.9832219529081263,999.1481481481482,37.88007767811841,354.64520882091455,307.6935950776112,784.382326911105,816.2668740668719,195.52858101875455,0.551335746699713,27.75178861447133,35.7177734375,8.000931182795698,0.09311827956989248,0.27999999999999997,21.141649048625794,0,0,1.0037314444444445,27.835017229886144
fixed,1000.0,poisson,7,100.0,150.0,30000,30000,0,30000,27375,0.0,980.19255559481,0.98019255559481,999.0,57.67014959098124,419.52847823778154,374.6815532073207,837.5899416695222,896.8185019088123,196.87885652318917,0.46928603595678103,23.791067940848215,27.587890625,8.004373928571427,0.43739285714285714,0.98,94.33962264150944,0,0,1.0037314444444445,27.928185991361705
